AHECC,Label,Destination,Qty,Unit,Value 000
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",Bahamas,1350,Litres,4.124
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",Bangladesh,90,Litres,0.652
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",Barbados,1998,Litres,5.92
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",Belgium,14378,Litres,63.894
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",Cambodia,549,Litres,5.704
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",Canada,55607,Litres,262.386
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",Cayman Islands,405,Litres,1.198
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",China (excluding SARs and Taiwan),254156,Litres,1507.332
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",Cook Islands,1130,Litres,7.521
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",Cyprus,288,Litres,0.896
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",Czech Republic,432,Litres,2.448
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",Denmark,35437,Litres,221.318
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",Estonia,6336,Litres,30.884
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",Fiji,4073,Litres,25.849
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",France,1125,Litres,9
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",Germany,17190,Litres,73.273
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",Guam,45,Litres,0.28
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",Hong Kong (SAR of China),37442,Litres,192.977
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",Iceland,900,Litres,4.597
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",India,16101,Litres,48.782
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",Indonesia,1215,Litres,13.415
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",Ireland,23373,Litres,77.947
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",Jamaica,4725,Litres,14.18
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",Japan,22199,Litres,100.719
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",Kenya,747,Litres,3.899
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L","Korea, Republic of",1105,Litres,5.787
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",Latvia,5711,Litres,33.853
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",Malaysia,10239,Litres,46.813
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",Maldives,450,Litres,1.7
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",Malta,900,Litres,4.43
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",Marshall Islands,68,Litres,0.349
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",Mexico,1800,Litres,10
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",Micronesia Fed States of,45,Litres,0.19
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L","Myanmar, Republic of",23,Litres,0.19
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",Nauru,9,Litres,0.04
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",Netherlands,77252,Litres,334.645
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",Netherlands Antilles,2637,Litres,8.012
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",New Caledonia,747,Litres,4.968
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",New Zealand,175982,Litres,596.096
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",Nigeria,1854,Litres,7.082
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",Norfolk Island,531,Litres,2.635
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",Norway,7488,Litres,56.597
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",Oman,833,Litres,5.98
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",Papua New Guinea,2597,Litres,17.088
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",Paraguay,644,Litres,2.717
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",Peru,9,Litres,0.15
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",Philippines,432,Litres,2.987
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",Poland,30218,Litres,98.752
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",Qatar,4968,Litres,15.835
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",Ship & Aircraft Stores,7163,Litres,28.941
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",Singapore,23024,Litres,367.304
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",Solomon Islands,1787,Litres,12.313
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",Spain,1800,Litres,11.216
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",Sri Lanka,1656,Litres,5.991
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",St. Helena,18,Litres,0.217
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",St. Lucia,810,Litres,2.405
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",Sweden,65520,Litres,260.735
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",Taiwan,237,Litres,2.298
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",Thailand,10634,Litres,43.225
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",Timor-Leste,176,Litres,0.843
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",Trinidad and Tobago,7695,Litres,23.154
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",Turkey,3164,Litres,14.261
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",Ukraine,10584,Litres,47.484
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",United Arab Emirates,81117,Litres,294.747
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",United Kingdom,464616,Litres,1456.752
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",United States of America,493543,Litres,1632.554
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",Vanuatu,671,Litres,3.186
22042153,"Rose table wines from fresh grapes (excl. sparkling wines), in containers not exceeding 2 L",Viet Nam,1499,Litres,7.795
22042154,"Wine from fresh grapes (excl. sparkling wines, fortified wines and table wines) and grape must (excl. grape must of HS 2009) with fermentation prevented or arrested by the addition of alcohol, in containers not exceeding 2 L",Cambodia,360,Litres,1.92
22042154,"Wine from fresh grapes (excl. sparkling wines, fortified wines and table wines) and grape must (excl. grape must of HS 2009) with fermentation prevented or arrested by the addition of alcohol, in containers not exceeding 2 L",Canada,126,Litres,0.664
22042154,"Wine from fresh grapes (excl. sparkling wines, fortified wines and table wines) and grape must (excl. grape must of HS 2009) with fermentation prevented or arrested by the addition of alcohol, in containers not exceeding 2 L",China (excluding SARs and Taiwan),76813,Litres,709.929
22042154,"Wine from fresh grapes (excl. sparkling wines, fortified wines and table wines) and grape must (excl. grape must of HS 2009) with fermentation prevented or arrested by the addition of alcohol, in containers not exceeding 2 L",Cook Islands,1319,Litres,15.238
22042154,"Wine from fresh grapes (excl. sparkling wines, fortified wines and table wines) and grape must (excl. grape must of HS 2009) with fermentation prevented or arrested by the addition of alcohol, in containers not exceeding 2 L",Ghana,90,Litres,1.287
22042154,"Wine from fresh grapes (excl. sparkling wines, fortified wines and table wines) and grape must (excl. grape must of HS 2009) with fermentation prevented or arrested by the addition of alcohol, in containers not exceeding 2 L",Hong Kong (SAR of China),19051,Litres,361.992
22042154,"Wine from fresh grapes (excl. sparkling wines, fortified wines and table wines) and grape must (excl. grape must of HS 2009) with fermentation prevented or arrested by the addition of alcohol, in containers not exceeding 2 L",Ireland,54,Litres,0.473
22042154,"Wine from fresh grapes (excl. sparkling wines, fortified wines and table wines) and grape must (excl. grape must of HS 2009) with fermentation prevented or arrested by the addition of alcohol, in containers not exceeding 2 L",Italy,96,Litres,10.977
22042154,"Wine from fresh grapes (excl. sparkling wines, fortified wines and table wines) and grape must (excl. grape must of HS 2009) with fermentation prevented or arrested by the addition of alcohol, in containers not exceeding 2 L",Japan,1170,Litres,18.72
22042154,"Wine from fresh grapes (excl. sparkling wines, fortified wines and table wines) and grape must (excl. grape must of HS 2009) with fermentation prevented or arrested by the addition of alcohol, in containers not exceeding 2 L",Macau (SAR of China),571,Litres,50
22042154,"Wine from fresh grapes (excl. sparkling wines, fortified wines and table wines) and grape must (excl. grape must of HS 2009) with fermentation prevented or arrested by the addition of alcohol, in containers not exceeding 2 L",Malaysia,855,Litres,4.56
22042154,"Wine from fresh grapes (excl. sparkling wines, fortified wines and table wines) and grape must (excl. grape must of HS 2009) with fermentation prevented or arrested by the addition of alcohol, in containers not exceeding 2 L",Netherlands,27754,Litres,253.548
22042154,"Wine from fresh grapes (excl. sparkling wines, fortified wines and table wines) and grape must (excl. grape must of HS 2009) with fermentation prevented or arrested by the addition of alcohol, in containers not exceeding 2 L",New Zealand,518,Litres,7.24
22042154,"Wine from fresh grapes (excl. sparkling wines, fortified wines and table wines) and grape must (excl. grape must of HS 2009) with fermentation prevented or arrested by the addition of alcohol, in containers not exceeding 2 L",Norway,199,Litres,1.725
22042154,"Wine from fresh grapes (excl. sparkling wines, fortified wines and table wines) and grape must (excl. grape must of HS 2009) with fermentation prevented or arrested by the addition of alcohol, in containers not exceeding 2 L",Papua New Guinea,21,Litres,15.363
22042154,"Wine from fresh grapes (excl. sparkling wines, fortified wines and table wines) and grape must (excl. grape must of HS 2009) with fermentation prevented or arrested by the addition of alcohol, in containers not exceeding 2 L",Philippines,450,Litres,2
22042154,"Wine from fresh grapes (excl. sparkling wines, fortified wines and table wines) and grape must (excl. grape must of HS 2009) with fermentation prevented or arrested by the addition of alcohol, in containers not exceeding 2 L",Ship & Aircraft Stores,90382,Litres,691.092
22042154,"Wine from fresh grapes (excl. sparkling wines, fortified wines and table wines) and grape must (excl. grape must of HS 2009) with fermentation prevented or arrested by the addition of alcohol, in containers not exceeding 2 L",Singapore,15071,Litres,136.614
22042154,"Wine from fresh grapes (excl. sparkling wines, fortified wines and table wines) and grape must (excl. grape must of HS 2009) with fermentation prevented or arrested by the addition of alcohol, in containers not exceeding 2 L",Spain,76,Litres,0.443
22042154,"Wine from fresh grapes (excl. sparkling wines, fortified wines and table wines) and grape must (excl. grape must of HS 2009) with fermentation prevented or arrested by the addition of alcohol, in containers not exceeding 2 L",Thailand,4830,Litres,25.999
22042154,"Wine from fresh grapes (excl. sparkling wines, fortified wines and table wines) and grape must (excl. grape must of HS 2009) with fermentation prevented or arrested by the addition of alcohol, in containers not exceeding 2 L",Ukraine,504,Litres,6.4
22042154,"Wine from fresh grapes (excl. sparkling wines, fortified wines and table wines) and grape must (excl. grape must of HS 2009) with fermentation prevented or arrested by the addition of alcohol, in containers not exceeding 2 L",United Arab Emirates,2,Litres,5.48
22042154,"Wine from fresh grapes (excl. sparkling wines, fortified wines and table wines) and grape must (excl. grape must of HS 2009) with fermentation prevented or arrested by the addition of alcohol, in containers not exceeding 2 L",United Kingdom,881,Litres,53.997
22042154,"Wine from fresh grapes (excl. sparkling wines, fortified wines and table wines) and grape must (excl. grape must of HS 2009) with fermentation prevented or arrested by the addition of alcohol, in containers not exceeding 2 L",United States of America,28127,Litres,169.17
22042154,"Wine from fresh grapes (excl. sparkling wines, fortified wines and table wines) and grape must (excl. grape must of HS 2009) with fermentation prevented or arrested by the addition of alcohol, in containers not exceeding 2 L",Viet Nam,1103,Litres,6.447
22042915,"Fortified wines from fresh grapes (incl. sherry, port and muscat), in containers exceeding 2 L",Canada,168135,Litres,117.42
22042915,"Fortified wines from fresh grapes (incl. sherry, port and muscat), in containers exceeding 2 L",China (excluding SARs and Taiwan),27657,Litres,65.688
22042915,"Fortified wines from fresh grapes (incl. sherry, port and muscat), in containers exceeding 2 L",Denmark,201,Litres,7.1
22042915,"Fortified wines from fresh grapes (incl. sherry, port and muscat), in containers exceeding 2 L",Fiji,1118,Litres,5.022
22042915,"Fortified wines from fresh grapes (incl. sherry, port and muscat), in containers exceeding 2 L",Hong Kong (SAR of China),26573,Litres,170.124
22042915,"Fortified wines from fresh grapes (incl. sherry, port and muscat), in containers exceeding 2 L",Ireland,27,Litres,0.184
22042915,"Fortified wines from fresh grapes (incl. sherry, port and muscat), in containers exceeding 2 L",Japan,1050,Litres,12.128
22042915,"Fortified wines from fresh grapes (incl. sherry, port and muscat), in containers exceeding 2 L","Korea, Republic of",2025,Litres,9.81
22042915,"Fortified wines from fresh grapes (incl. sherry, port and muscat), in containers exceeding 2 L",New Zealand,51596,Litres,87.376
22042915,"Fortified wines from fresh grapes (incl. sherry, port and muscat), in containers exceeding 2 L",Norfolk Island,41,Litres,5.415
22042915,"Fortified wines from fresh grapes (incl. sherry, port and muscat), in containers exceeding 2 L",Papua New Guinea,9,Litres,0.07
22042915,"Fortified wines from fresh grapes (incl. sherry, port and muscat), in containers exceeding 2 L",Samoa,22,Litres,0.175
22042915,"Fortified wines from fresh grapes (incl. sherry, port and muscat), in containers exceeding 2 L",Ship & Aircraft Stores,95,Litres,13.32
22042915,"Fortified wines from fresh grapes (incl. sherry, port and muscat), in containers exceeding 2 L",Singapore,1494,Litres,11.812
22042915,"Fortified wines from fresh grapes (incl. sherry, port and muscat), in containers exceeding 2 L",Thailand,5025,Litres,11.139
22042915,"Fortified wines from fresh grapes (incl. sherry, port and muscat), in containers exceeding 2 L",United Kingdom,211129,Litres,316.127
22042915,"Fortified wines from fresh grapes (incl. sherry, port and muscat), in containers exceeding 2 L",United States of America,129811,Litres,207.1
22042915,"Fortified wines from fresh grapes (incl. sherry, port and muscat), in containers exceeding 2 L",Viet Nam,48,Litres,0.141
22042982,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 2 L but not exceeding 4.6 L",Bahrain,960,Litres,1.412
22042982,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 2 L but not exceeding 4.6 L",Bangladesh,272,Litres,0.578
22042982,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 2 L but not exceeding 4.6 L",Cambodia,11520,Litres,23.04
22042982,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 2 L but not exceeding 4.6 L",Canada,111296,Litres,349.69
22042982,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 2 L but not exceeding 4.6 L",China (excluding SARs and Taiwan),28177,Litres,416.135
22042982,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 2 L but not exceeding 4.6 L",Christmas Island,23,Litres,0.235
22042982,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 2 L but not exceeding 4.6 L",Cook Islands,304,Litres,0.513
22042982,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 2 L but not exceeding 4.6 L",Fiji,4275,Litres,10.318
22042982,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 2 L but not exceeding 4.6 L",Germany,95,Litres,2.349
22042982,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 2 L but not exceeding 4.6 L",Hong Kong (SAR of China),30101,Litres,66.183
22042982,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 2 L but not exceeding 4.6 L",India,22720,Litres,27.356
22042982,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 2 L but not exceeding 4.6 L",Jamaica,7800,Litres,27.649
22042982,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 2 L but not exceeding 4.6 L",Japan,137262,Litres,317.234
22042982,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 2 L but not exceeding 4.6 L",Kiribati,32,Litres,0.074
22042982,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 2 L but not exceeding 4.6 L","Korea, Republic of",22656,Litres,36.755
22042982,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 2 L but not exceeding 4.6 L",Malaysia,14816,Litres,23.15
22042982,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 2 L but not exceeding 4.6 L","Myanmar, Republic of",12,Litres,0.042
22042982,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 2 L but not exceeding 4.6 L",Nauru,256,Litres,0.456
22042982,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 2 L but not exceeding 4.6 L",Nepal,36560,Litres,82.26
22042982,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 2 L but not exceeding 4.6 L",New Caledonia,97020,Litres,167.49
22042982,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 2 L but not exceeding 4.6 L",New Zealand,60840,Litres,104.246
22042982,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 2 L but not exceeding 4.6 L",Norfolk Island,10608,Litres,18.486
22042982,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 2 L but not exceeding 4.6 L",Oman,28832,Litres,39.644
22042982,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 2 L but not exceeding 4.6 L",Papua New Guinea,8122,Litres,17.097
22042982,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 2 L but not exceeding 4.6 L",Qatar,26800,Litres,43.55
22042982,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 2 L but not exceeding 4.6 L",Samoa,1040,Litres,1.912
22042982,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 2 L but not exceeding 4.6 L",Ship & Aircraft Stores,1037,Litres,3.805
22042982,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 2 L but not exceeding 4.6 L",Singapore,17088,Litres,26.51
22042982,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 2 L but not exceeding 4.6 L",Solomon Islands,28,Litres,0.072
22042982,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 2 L but not exceeding 4.6 L",Taiwan,27305,Litres,71.021
22042982,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 2 L but not exceeding 4.6 L",Thailand,90818,Litres,152.866
22042982,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 2 L but not exceeding 4.6 L",Trinidad and Tobago,10320,Litres,26.777
22042982,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 2 L but not exceeding 4.6 L",United Arab Emirates,210320,Litres,324.573
22042982,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 2 L but not exceeding 4.6 L",United Kingdom,264945,Litres,319.67
22042982,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 2 L but not exceeding 4.6 L",Vanuatu,9838,Litres,34.305
22042982,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 2 L but not exceeding 4.6 L",Viet Nam,15592,Litres,22.93
22042983,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 4.6 L",Austria,18,Litres,0.397
22042983,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 4.6 L",Bahrain,32000,Litres,44.8
22042983,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 4.6 L",Belgium,3562743,Litres,3057.122
22042983,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 4.6 L",Canada,13467925,Litres,10156.263
22042983,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 4.6 L",China (excluding SARs and Taiwan),708656,Litres,560.238
22042983,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 4.6 L",Cocos (Keeling) Island,48,Litres,0.181
22042983,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 4.6 L",Czech Republic,48000,Litres,31.694
22042983,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 4.6 L",Denmark,3676029,Litres,3021.23
22042983,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 4.6 L",Finland,1394082,Litres,1254.869
22042983,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 4.6 L",France,408000,Litres,381.84
22042983,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 4.6 L",Germany,2142526,Litres,1828.035
22042983,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 4.6 L",Hong Kong (SAR of China),530,Litres,1.356
22042983,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 4.6 L",Indonesia,260,Litres,0.614
22042983,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 4.6 L",Ireland,52000,Litres,62.4
22042983,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 4.6 L",Italy,2404672,Litres,2803.053
22042983,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 4.6 L",Japan,397718,Litres,689.078
22042983,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 4.6 L",Nauru,80,Litres,0.144
22042983,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 4.6 L",Netherlands,19643717,Litres,16176.789
22042983,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 4.6 L",New Zealand,11810562,Litres,8403.856
22042983,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 4.6 L",Oman,1400,Litres,1.89
22042983,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 4.6 L",Qatar,52060,Litres,83.296
22042983,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 4.6 L",Russian Federation,6864000,Litres,2886.652
22042983,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 4.6 L",Ship & Aircraft Stores,9540,Litres,20.988
22042983,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 4.6 L",Singapore,3776,Litres,6.7
22042983,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 4.6 L",Spain,72000,Litres,93.118
22042983,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 4.6 L",St. Helena,330,Litres,0.726
22042983,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 4.6 L",Sweden,24000,Litres,22.8
22042983,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 4.6 L",Switzerland,24000,Litres,31.68
22042983,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 4.6 L",Thailand,210575,Litres,272.284
22042983,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 4.6 L",United Arab Emirates,42152,Litres,81.144
22042983,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 4.6 L",United Kingdom,88172097,Litres,91829.858
22042983,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 4.6 L",United States of America,39882370,Litres,34566.48
22042983,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 4.6 L",Vanuatu,840,Litres,1.554
22042983,"White table wines from fresh grapes (excl. sparkling wines), in containers exceeding 4.6 L",Viet Nam,78250,Litres,76.255
22042991,"Red table wines from fresh grapes (incl. rose) (excl. sparkling wine), in containers exceeding 2 L but not exceeding 4.6 L",Bangladesh,976,Litres,2.379
22042991,"Red table wines from fresh grapes (incl. rose) (excl. sparkling wine), in containers exceeding 2 L but not exceeding 4.6 L",Belgium,3,Litres,0.05
22042991,"Red table wines from fresh grapes (incl. rose) (excl. sparkling wine), in containers exceeding 2 L but not exceeding 4.6 L",Cambodia,10880,Litres,21.81
22042991,"Red table wines from fresh grapes (incl. rose) (excl. sparkling wine), in containers exceeding 2 L but not exceeding 4.6 L",Canada,126855,Litres,446.275
22042991,"Red table wines from fresh grapes (incl. rose) (excl. sparkling wine), in containers exceeding 2 L but not exceeding 4.6 L",China (excluding SARs and Taiwan),288386,Litres,569.548
22042991,"Red table wines from fresh grapes (incl. rose) (excl. sparkling wine), in containers exceeding 2 L but not exceeding 4.6 L",Christmas Island,64,Litres,0.241
22042991,"Red table wines from fresh grapes (incl. rose) (excl. sparkling wine), in containers exceeding 2 L but not exceeding 4.6 L",Cocos (Keeling) Island,48,Litres,0.181
22042991,"Red table wines from fresh grapes (incl. rose) (excl. sparkling wine), in containers exceeding 2 L but not exceeding 4.6 L",Cook Islands,808,Litres,1.684
22042991,"Red table wines from fresh grapes (incl. rose) (excl. sparkling wine), in containers exceeding 2 L but not exceeding 4.6 L",Fiji,6940,Litres,15.332
22042991,"Red table wines from fresh grapes (incl. rose) (excl. sparkling wine), in containers exceeding 2 L but not exceeding 4.6 L",Germany,3150,Litres,40.25
22042991,"Red table wines from fresh grapes (incl. rose) (excl. sparkling wine), in containers exceeding 2 L but not exceeding 4.6 L",Hong Kong (SAR of China),228109,Litres,701.791
22042991,"Red table wines from fresh grapes (incl. rose) (excl. sparkling wine), in containers exceeding 2 L but not exceeding 4.6 L",India,37629,Litres,61.063
22042991,"Red table wines from fresh grapes (incl. rose) (excl. sparkling wine), in containers exceeding 2 L but not exceeding 4.6 L",Ireland,27,Litres,1.007
22042991,"Red table wines from fresh grapes (incl. rose) (excl. sparkling wine), in containers exceeding 2 L but not exceeding 4.6 L",Jamaica,13800,Litres,41.472
22042991,"Red table wines from fresh grapes (incl. rose) (excl. sparkling wine), in containers exceeding 2 L but not exceeding 4.6 L",Japan,810806,Litres,1821.899
22042991,"Red table wines from fresh grapes (incl. rose) (excl. sparkling wine), in containers exceeding 2 L but not exceeding 4.6 L",Kiribati,13536,Litres,22.007
22042991,"Red table wines from fresh grapes (incl. rose) (excl. sparkling wine), in containers exceeding 2 L but not exceeding 4.6 L","Korea, Republic of",33776,Litres,57.323
22042991,"Red table wines from fresh grapes (incl. rose) (excl. sparkling wine), in containers exceeding 2 L but not exceeding 4.6 L",Malaysia,160332,Litres,267.438
22042991,"Red table wines from fresh grapes (incl. rose) (excl. sparkling wine), in containers exceeding 2 L but not exceeding 4.6 L",Nauru,288,Litres,0.516
22042991,"Red table wines from fresh grapes (incl. rose) (excl. sparkling wine), in containers exceeding 2 L but not exceeding 4.6 L",Nepal,54400,Litres,132.487
22042991,"Red table wines from fresh grapes (incl. rose) (excl. sparkling wine), in containers exceeding 2 L but not exceeding 4.6 L",Netherlands,264040,Litres,283.073
22042991,"Red table wines from fresh grapes (incl. rose) (excl. sparkling wine), in containers exceeding 2 L but not exceeding 4.6 L",New Caledonia,48896,Litres,91.798
